"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TNFRSF1B.9",1.98951876603359e-96,0.164715015605641,0.808,0.461,3.97903753206719e-93,"9","TNFRSF1B"
"CREG1.1",5.91727960561294e-96,-0.139869791540006,0.199,0.081,1.18345592112259e-92,"9","CREG1"
"LAYN.4",5.41894296444236e-95,0.433532964446173,0.19,0.079,1.08378859288847e-91,"9","LAYN"
"SLC9A9.8",2.82307359321012e-94,-0.182787016765094,0.267,0.119,5.64614718642024e-91,"9","SLC9A9"
"FAM184A.1",8.44000722970248e-94,0.107842757880057,0.106,0.034,1.6880014459405e-90,"9","FAM184A"
"GRN.6",8.55107236285978e-93,-0.476151389450632,0.293,0.133,1.71021447257196e-89,"9","GRN"
"S100A10.7",3.79728894053971e-92,0.388255213521752,0.966,0.826,7.59457788107943e-89,"9","S100A10"
"MID1IP1.7",1.880148522476e-91,-0.343766504401538,0.361,0.171,3.760297044952e-88,"9","MID1IP1"
"CRACR2B.1",1.53562614111552e-90,0.558803978060277,0.107,0.035,3.07125228223104e-87,"9","CRACR2B"
"AHNAK.8",2.16356455135969e-90,-1.3762318519955,0.541,0.54,4.32712910271939e-87,"9","AHNAK"
"LAIR2.1",9.96100861440917e-90,0.664576938297034,0.108,0.036,1.99220172288183e-86,"9","LAIR2"
"AIF1",2.71887745628696e-89,-0.52019130074866,0.181,0.074,5.43775491257391e-86,"9","AIF1"
"CXCR6.7",1.31710273127886e-88,0.178676889513956,0.678,0.414,2.63420546255773e-85,"9","CXCR6"
"PLIN2.9",4.55983421560432e-87,-0.194989632961606,0.49,0.244,9.11966843120863e-84,"9","PLIN2"
"BLVRB.7",4.04632162880055e-86,-0.133760809971685,0.281,0.13,8.09264325760109e-83,"9","BLVRB"
"GZMK.8",7.31290442943632e-86,-0.287528500841414,0.386,0.205,1.46258088588726e-82,"9","GZMK"
"LITAF.8",1.13980898456764e-85,0.221212049331851,0.719,0.437,2.27961796913528e-82,"9","LITAF"
"RGS16",2.85621106945568e-85,0.533020270224601,0.104,0.035,5.71242213891135e-82,"9","RGS16"
"VIM.9",4.13680756048267e-85,0.384517004420237,0.98,0.931,8.27361512096534e-82,"9","VIM"
"HIST2H2AA4",1.92960079458928e-84,0.520682079558696,0.156,0.062,3.85920158917855e-81,"9","HIST2H2AA4"
"SEC11C.5",6.46101332620748e-83,0.16907821452854,0.73,0.399,1.2922026652415e-79,"9","SEC11C"
"DBN1.4",2.47665017006649e-81,0.304661720335302,0.198,0.088,4.95330034013298e-78,"9","DBN1"
"CSF2.2",1.57342656705022e-80,0.90516443713431,0.135,0.053,3.14685313410043e-77,"9","CSF2"
"PIM1.7",1.73148202859281e-80,0.176234808797916,0.796,0.477,3.46296405718562e-77,"9","PIM1"
"PDP1.3",9.29736454221279e-80,-0.257315051958428,0.214,0.095,1.85947290844256e-76,"9","PDP1"
"RASA3.8",1.03855947396589e-79,-0.267183715015761,0.29,0.139,2.07711894793178e-76,"9","RASA3"
"RAB37.8",2.35562455404601e-79,-0.157538662288913,0.408,0.208,4.71124910809203e-76,"9","RAB37"
"GADD45G.4",2.39751022419256e-79,0.119295131357679,0.187,0.083,4.79502044838512e-76,"9","GADD45G"
"RAB11FIP1.6",2.75014597491102e-79,-0.148735610368811,0.426,0.216,5.50029194982205e-76,"9","RAB11FIP1"
"AC103702.2.1",6.5435656635212e-79,0.206436742261181,0.125,0.047,1.30871313270424e-75,"9","AC103702.2"
"KIAA1671.2",7.40034702695455e-77,0.110354788801789,0.144,0.058,1.48006940539091e-73,"9","KIAA1671"
"MAN2B1.7",9.19035875267825e-77,-0.206235011143427,0.484,0.247,1.83807175053565e-73,"9","MAN2B1"
"LYN.1",2.15149809653265e-75,0.287155943114674,0.142,0.057,4.3029961930653e-72,"9","LYN"
"OTUD5.6",3.80100410210077e-75,-0.289629453944914,0.28,0.134,7.60200820420154e-72,"9","OTUD5"
"AC022706.1.8",5.41358529808794e-75,-0.202615077332239,0.251,0.118,1.08271705961759e-71,"9","AC022706.1"
"MYC.9",3.12760966855416e-74,-0.200348025284908,0.356,0.19,6.25521933710832e-71,"9","MYC"
"ESF1.2",1.00980423363798e-73,-0.311218572525843,0.324,0.16,2.01960846727596e-70,"9","ESF1"
"LINC01550.8",1.44531165317919e-73,-0.340117478798108,0.318,0.157,2.89062330635838e-70,"9","LINC01550"
"HS3ST3B1.4",2.79550253967937e-73,-0.175820623291179,0.188,0.084,5.59100507935874e-70,"9","HS3ST3B1"
"C9orf16.7",5.54089012618152e-73,0.222406608938331,0.949,0.677,1.1081780252363e-69,"9","C9orf16"
"IER5.5",7.12894868157977e-73,-0.254333832919047,0.298,0.147,1.42578973631595e-69,"9","IER5"
"CD84.7",2.43469876790809e-72,-0.197093691969948,0.342,0.174,4.86939753581618e-69,"9","CD84"
"CCRL2.2",9.16469678868176e-72,-0.167228812778679,0.173,0.076,1.83293935773635e-68,"9","CCRL2"
"FES.1",1.19810960457016e-71,0.29722642629409,0.122,0.047,2.39621920914032e-68,"9","FES"
"FAM122C.4",1.70021741393341e-69,-0.325756320434197,0.218,0.102,3.40043482786683e-66,"9","FAM122C"
"HSP90B1.5",2.48912525514589e-69,0.358039805990465,0.927,0.681,4.97825051029178e-66,"9","HSP90B1"
"LINC01871.9",2.60677232395981e-69,0.134085972037459,0.795,0.515,5.21354464791961e-66,"9","LINC01871"
"CEP290.2",2.64171032373781e-68,-0.273195945064901,0.204,0.094,5.28342064747562e-65,"9","CEP290"
"GABPB1-AS1.4",7.19815449872502e-68,-0.333409544580832,0.418,0.218,1.439630899745e-64,"9","GABPB1-AS1"
"TNFAIP3.8",1.15818595890702e-67,-0.672470691237527,0.943,0.871,2.31637191781404e-64,"9","TNFAIP3"
"SIRPG.9",1.80235281424109e-67,0.21786531615806,0.833,0.536,3.60470562848219e-64,"9","SIRPG"
"ZC3H12A.7",2.2131917115256e-67,-0.283997003576619,0.392,0.206,4.4263834230512e-64,"9","ZC3H12A"
"ITGA4.6",4.4425280763269e-67,0.212006059812457,0.844,0.539,8.88505615265381e-64,"9","ITGA4"
"SRGAP3.1",4.66163071944904e-67,0.158158754531661,0.131,0.054,9.32326143889808e-64,"9","SRGAP3"
"NFKBID.9",2.15405878605812e-66,-0.260955361764566,0.382,0.202,4.30811757211623e-63,"9","NFKBID"
"UBXN11.7",2.46605447166303e-65,-0.405896363089936,0.389,0.202,4.93210894332607e-62,"9","UBXN11"
"SPINT2.8",4.82813746344775e-65,-2.53872797107797,0.055,0.16,9.6562749268955e-62,"9","SPINT2"
"RAB3GAP1.8",6.99397774439237e-65,-0.246890825204261,0.364,0.191,1.39879554887847e-61,"9","RAB3GAP1"
"CXXC5.1",2.57395675380741e-64,0.429182454728607,0.141,0.061,5.14791350761481e-61,"9","CXXC5"
"KLF10.4",3.47439404446358e-64,-0.250877555479994,0.312,0.161,6.94878808892717e-61,"9","KLF10"
"KCNK6.2",3.93738192646782e-63,-0.300262383572447,0.19,0.089,7.87476385293564e-60,"9","KCNK6"
"MAGEH1.8",4.12881834769893e-63,-0.476048273616716,0.233,0.115,8.25763669539786e-60,"9","MAGEH1"
"ACTA2.4",7.13727238937901e-63,-0.304442845852698,0.235,0.115,1.4274544778758e-59,"9","ACTA2"
"HOXB2.6",4.26985541699676e-62,-0.177032143004219,0.397,0.214,8.53971083399352e-59,"9","HOXB2"
"FTL.7",1.43342840760742e-61,-0.279063228928254,0.986,0.981,2.86685681521483e-58,"9","FTL"
"ATF5.2",1.67033625836664e-61,-0.281699651578973,0.171,0.078,3.34067251673327e-58,"9","ATF5"
"RPL22L1.7",4.99692719655694e-61,0.257484884663887,0.882,0.603,9.99385439311388e-58,"9","RPL22L1"
"ICAM1.7",4.39477189431653e-60,-0.194888806120528,0.229,0.115,8.78954378863306e-57,"9","ICAM1"
"PHLDA1.8",5.39404779770207e-60,-0.159930616515999,0.661,0.408,1.07880955954041e-56,"9","PHLDA1"
"SESN1.7",1.18589064088469e-59,-2.03817688927391,0.135,0.237,2.37178128176937e-56,"9","SESN1"
"IER3",1.5795995877888e-59,0.289200015355479,0.149,0.068,3.1591991755776e-56,"9","IER3"
"CCL4.9",4.28697215005636e-59,-0.133439342194687,0.62,0.424,8.57394430011272e-56,"9","CCL4"
"FCRL6.8",1.40745132908699e-58,-0.221958627024066,0.2,0.098,2.81490265817397e-55,"9","FCRL6"
"EGR2.7",1.63839354992293e-58,-0.289814539262443,0.209,0.104,3.27678709984585e-55,"9","EGR2"
"IL18R1.8",2.25272937159844e-58,-0.316821224590194,0.309,0.161,4.50545874319689e-55,"9","IL18R1"
"STAM.7",2.45391012683002e-58,-0.423766686315835,0.292,0.151,4.90782025366004e-55,"9","STAM"
"RRP12",1.43612441954122e-57,-0.277404901176811,0.164,0.076,2.87224883908244e-54,"9","RRP12"
"ITM2A.9",2.34330043683721e-57,0.289824746256194,0.881,0.673,4.68660087367442e-54,"9","ITM2A"
"SNAPC1.6",2.7161147473085e-57,-0.43952701664447,0.218,0.107,5.43222949461701e-54,"9","SNAPC1"
"BRI3.5",3.17291496194967e-57,-0.488764084208518,0.235,0.117,6.34582992389934e-54,"9","BRI3"
"IL2RB.7",8.22083272742571e-57,0.102581403343494,0.87,0.545,1.64416654548514e-53,"9","IL2RB"
"NFATC1.5",1.43909395818093e-56,-0.487476393678052,0.326,0.171,2.87818791636187e-53,"9","NFATC1"
"IL2.9",1.89190650811306e-56,-3.36185616040649,0.04,0.131,3.78381301622612e-53,"9","IL2"
"S100A4.8",2.07024225838738e-56,0.391593876335608,0.943,0.872,4.14048451677476e-53,"9","S100A4"
"GTSF1",7.14453144753324e-56,0.239763779858773,0.127,0.056,1.42890628950665e-52,"9","GTSF1"
"TRGV9.4",1.00430070680367e-55,0.103730765635722,0.154,0.074,2.00860141360734e-52,"9","TRGV9"
"S100A6.6",1.47634964340992e-55,0.324235620212336,0.954,0.882,2.95269928681985e-52,"9","S100A6"
"FTH1.9",1.85227178347896e-55,-0.474401722498127,0.996,0.994,3.70454356695791e-52,"9","FTH1"
"NEDD9.7",1.99432904257067e-55,-0.165475769673085,0.513,0.286,3.98865808514135e-52,"9","NEDD9"
"SPART.9",4.94990966898789e-55,-3.14490501982033,0.033,0.119,9.89981933797578e-52,"9","SPART"
"ISG20.9",1.33901205589101e-54,0.253490918016772,0.868,0.64,2.67802411178201e-51,"9","ISG20"
"PTGER2.9",5.44659562235926e-54,-1.58512025789466,0.285,0.349,1.08931912447185e-50,"9","PTGER2"
"SLAMF7.9",6.54966059759024e-54,-0.164255794710334,0.382,0.213,1.30993211951805e-50,"9","SLAMF7"
"APLP2.5",6.27457972488366e-53,-0.43732268602084,0.241,0.124,1.25491594497673e-49,"9","APLP2"
"P2RY8.8",1.41794678253251e-52,-0.368237816338052,0.288,0.153,2.83589356506502e-49,"9","P2RY8"
"GCNT1.4",2.81227237414083e-52,-0.216698108755166,0.167,0.08,5.62454474828167e-49,"9","GCNT1"
"AREG.6",5.77192542246372e-52,-1.25196355678253,0.134,0.238,1.15438508449274e-48,"9","AREG"
"SORL1.9",6.42630791711622e-52,-2.33676566349292,0.133,0.221,1.28526158342324e-48,"9","SORL1"
"CD40LG.9",9.44344579093294e-52,-1.15662680900596,0.277,0.37,1.88868915818659e-48,"9","CD40LG"
"TNFRSF18.9",2.01997971155064e-51,0.33793362765415,0.35,0.218,4.03995942310129e-48,"9","TNFRSF18"
"MX1.7",1.32586705903481e-50,-0.209827482521024,0.309,0.169,2.65173411806962e-47,"9","MX1"
"GLUL",1.47711724016804e-50,-0.296081806068313,0.127,0.058,2.95423448033607e-47,"9","GLUL"
"LDLRAD4.8",5.42228256482315e-50,-0.172432697837309,0.52,0.307,1.08445651296463e-46,"9","LDLRAD4"
"LINC00861.8",1.12081416955944e-49,-0.305776482326435,0.459,0.263,2.24162833911887e-46,"9","LINC00861"
"EOMES.2",1.19651467390501e-49,-0.282212707989281,0.16,0.078,2.39302934781003e-46,"9","EOMES"
"TRABD2A.3",1.54314387822659e-49,-0.416143471333296,0.156,0.075,3.08628775645318e-46,"9","TRABD2A"
"PDE4D.7",5.37435707347187e-49,-0.251175157591752,0.553,0.313,1.07487141469437e-45,"9","PDE4D"
"FRMD4B.8",6.2132306798466e-49,-0.332344028173598,0.247,0.132,1.24264613596932e-45,"9","FRMD4B"
"IL32.7",2.40750294063099e-48,0.193032529589958,0.993,0.971,4.81500588126199e-45,"9","IL32"
"CD200R1.9",3.82057782834816e-48,-0.342740691304017,0.35,0.194,7.64115565669632e-45,"9","CD200R1"
"ANXA1.9",6.39139319792093e-48,-0.749902638326397,0.739,0.702,1.27827863958419e-44,"9","ANXA1"
"ITGB2.8",9.03660507387159e-48,0.153689324358864,0.818,0.59,1.80732101477432e-44,"9","ITGB2"
"CD96.6",1.1983313151173e-47,-0.526212489407878,0.889,0.733,2.39666263023459e-44,"9","CD96"
"MYO1E.1",1.2878501121532e-47,0.221289101311508,0.124,0.058,2.57570022430639e-44,"9","MYO1E"
"SSR4.6",3.04695140460707e-47,-0.337114079939219,0.959,0.848,6.09390280921414e-44,"9","SSR4"
"TOB1.7",3.33115201770482e-46,-0.493879406245023,0.292,0.16,6.66230403540965e-43,"9","TOB1"
"IL18RAP.7",6.89109660136043e-46,-0.354519016694691,0.257,0.14,1.37821932027209e-42,"9","IL18RAP"
"PTP4A1.6",9.86479754726013e-46,-0.258820873282373,0.543,0.306,1.97295950945202e-42,"9","PTP4A1"
"ITPR2.8",9.86873760841269e-46,-0.452324398189295,0.254,0.137,1.97374752168254e-42,"9","ITPR2"
"MPP1.1",1.28158991423881e-45,-0.20285947172862,0.159,0.079,2.56317982847762e-42,"9","MPP1"
"MYH9.6",1.67719732580176e-45,0.206215248061074,0.961,0.748,3.35439465160351e-42,"9","MYH9"
"RAB34.1",7.72815537798265e-45,-0.182131524392465,0.127,0.059,1.54563107559653e-41,"9","RAB34"
"CCR7.8",1.5489934508437e-44,-2.3149514654762,0.085,0.17,3.09798690168741e-41,"9","CCR7"
"MAL.9",3.51740317897902e-44,-2.00697616764149,0.089,0.174,7.03480635795805e-41,"9","MAL"
"CD248.3",1.59787657041162e-43,-0.205632162976785,0.156,0.079,3.19575314082324e-40,"9","CD248"
"ISYNA1.8",1.61137820128484e-42,-0.206109770855124,0.21,0.113,3.22275640256967e-39,"9","ISYNA1"
"CCR9.2",4.91256763623967e-42,-0.12050476627932,0.113,0.053,9.82513527247934e-39,"9","CCR9"
"GADD45A.6",6.21667450593414e-42,-0.375150356685649,0.225,0.123,1.24333490118683e-38,"9","GADD45A"
"JUN.9",1.19604409135576e-41,-1.09771944704538,0.896,0.796,2.39208818271153e-38,"9","JUN"
"TRG-AS1.8",5.07696659675515e-41,-0.360439164501255,0.412,0.24,1.01539331935103e-37,"9","TRG-AS1"
"TIGIT.8",1.94994613616768e-40,-0.247435772206655,0.609,0.379,3.89989227233535e-37,"9","TIGIT"
"AC119396.1.3",2.5707851856013e-40,-0.52869529418801,0.153,0.078,5.14157037120259e-37,"9","AC119396.1"
"KLRK1.9",8.29603545004297e-40,-0.440627734764248,0.21,0.114,1.65920709000859e-36,"9","KLRK1"
"EDARADD.1",1.68243530279634e-39,-0.493701023892156,0.111,0.052,3.36487060559269e-36,"9","EDARADD"
"ANXA2R.5",7.12583748127751e-39,-0.363244556873881,0.484,0.279,1.4251674962555e-35,"9","ANXA2R"
"KLRC4.3",1.94937309559837e-38,-0.116110488146326,0.124,0.062,3.89874619119675e-35,"9","KLRC4"
"NMUR1.3",2.47348666212393e-38,-0.102727377841018,0.146,0.076,4.94697332424786e-35,"9","NMUR1"
"TMIGD2.8",2.78624167073462e-38,0.166474783083475,0.395,0.26,5.57248334146925e-35,"9","TMIGD2"
"PGM2L1.3",1.23460345503794e-37,-0.385767913127031,0.149,0.077,2.46920691007589e-34,"9","PGM2L1"
"ZC3H12D.9",1.47933419675604e-37,-0.507089072399412,0.233,0.13,2.95866839351208e-34,"9","ZC3H12D"
"BCL2.7",3.24009582007759e-37,-1.71909319483937,0.241,0.29,6.48019164015518e-34,"9","BCL2"
"CD9.9",5.54018615751284e-37,-0.232564990965656,0.197,0.109,1.10803723150257e-33,"9","CD9"
"SAMSN1.6",6.5848121116353e-37,-0.633510378861611,0.826,0.677,1.31696242232706e-33,"9","SAMSN1"
"SRGN.8",9.24514162424442e-37,-0.270204621935586,0.996,0.975,1.84902832484888e-33,"9","SRGN"
"ENG.6",2.65558064561644e-36,-0.473385036000509,0.184,0.1,5.31116129123288e-33,"9","ENG"
"ADGRG1.2",8.91964181605109e-36,-0.176017030394023,0.14,0.073,1.78392836321022e-32,"9","ADGRG1"
"TRGC2.7",9.60563435159793e-36,-0.232656663436884,0.234,0.136,1.92112687031959e-32,"9","TRGC2"
"ARL5B.5",1.80610350486541e-35,-0.576648721819067,0.285,0.164,3.61220700973083e-32,"9","ARL5B"
"MYBL1.8",2.52366903802123e-35,-1.83630237333294,0.122,0.193,5.04733807604247e-32,"9","MYBL1"
"NPC2.7",7.49050268473431e-35,-0.600356361433699,0.482,0.278,1.49810053694686e-31,"9","NPC2"
"PTGDR.8",8.88969370118253e-35,-2.57846971961281,0.042,0.106,1.77793874023651e-31,"9","PTGDR"
"PFKFB3.6",1.5093547064795e-34,-0.445667055403123,0.37,0.219,3.01870941295899e-31,"9","PFKFB3"
"LINC00402.9",2.9736124242393e-34,-2.56068236042247,0.05,0.114,5.9472248484786e-31,"9","LINC00402"
"FAM53C.7",5.65560488146443e-34,-0.574254838770953,0.321,0.188,1.13112097629289e-30,"9","FAM53C"
"IKZF3.7",1.55014285618329e-33,-0.129031020722184,0.702,0.427,3.10028571236659e-30,"9","IKZF3"
"TRAF1.7",2.17229176500346e-33,-0.359446419211377,0.514,0.301,4.34458353000692e-30,"9","TRAF1"
"GNS.1",2.72511820278268e-33,-0.45625174449752,0.147,0.078,5.45023640556537e-30,"9","GNS"
"ZNF331.7",7.76199848288768e-32,-1.20831828465146,0.48,0.47,1.55239969657754e-28,"9","ZNF331"
"RIPOR2.9",3.42918496342812e-31,-0.485268089291139,0.512,0.306,6.85836992685624e-28,"9","RIPOR2"
"LMNA.9",3.83036291285894e-31,-2.29949038387767,0.085,0.15,7.66072582571787e-28,"9","LMNA"
"APOBR.5",4.61812262366082e-31,-0.439299043144588,0.187,0.106,9.23624524732163e-28,"9","APOBR"
"OSM.1",7.46304049270525e-30,-0.6318250734958,0.132,0.072,1.49260809854105e-26,"9","OSM"
"LST1.2",8.84054614852031e-30,-0.634460760407814,0.129,0.069,1.76810922970406e-26,"9","LST1"
"HSPA1A.7",2.35648543652422e-29,-0.174737873419702,0.688,0.473,4.71297087304844e-26,"9","HSPA1A"
"PVT1.8",2.38014912926239e-29,-0.544446551226422,0.209,0.122,4.76029825852478e-26,"9","PVT1"
"TPM1",2.42353395985917e-29,-0.602198317948923,0.125,0.067,4.84706791971833e-26,"9","TPM1"
"PRMT9.8",3.64563796748205e-29,-1.47615306254572,0.291,0.316,7.29127593496409e-26,"9","PRMT9"
"HERC5",4.09672467197013e-29,-0.409116815327792,0.132,0.071,8.19344934394026e-26,"9","HERC5"
"DUSP16.7",4.17721251738532e-29,-0.577549563744667,0.217,0.127,8.35442503477064e-26,"9","DUSP16"
"NEU1.4",6.32722294185895e-29,-0.59742129223338,0.424,0.254,1.26544458837179e-25,"9","NEU1"
"AC020571.1.9",8.18624080476782e-29,-2.17622887857729,0.129,0.188,1.63724816095356e-25,"9","AC020571.1"
"CITED2.6",1.32160465009588e-28,-0.941057644332389,0.761,0.63,2.64320930019176e-25,"9","CITED2"
"GAA",1.47496457688562e-28,-0.529732226252589,0.106,0.055,2.94992915377125e-25,"9","GAA"
"SGK1.1",3.64673706137751e-27,-0.433613039640353,0.134,0.075,7.29347412275503e-24,"9","SGK1"
"ANKRD28.8",4.6978324920675e-27,-0.457684130627234,0.315,0.194,9.395664984135e-24,"9","ANKRD28"
"TRGV5.2",5.0274733439023e-27,-0.630941128861576,0.144,0.083,1.00549466878046e-23,"9","TRGV5"
"CTSS.7",1.25677229915104e-26,-0.345309267457928,0.592,0.354,2.51354459830208e-23,"9","CTSS"
"PRNP.8",1.44979930796953e-26,-1.36027543756493,0.308,0.323,2.89959861593905e-23,"9","PRNP"
"GPR68.7",1.84013790271512e-26,-0.572654479398581,0.273,0.165,3.68027580543024e-23,"9","GPR68"
"IL6ST.9",2.70406196986848e-26,-0.736284597298839,0.374,0.228,5.40812393973695e-23,"9","IL6ST"
"PLAC8.8",4.45163074398313e-26,-1.55490457881299,0.154,0.209,8.90326148796625e-23,"9","PLAC8"
"TNFSF13B.9",4.53099729950834e-26,-2.23185765632571,0.087,0.143,9.06199459901668e-23,"9","TNFSF13B"
"AL357060.1.5",5.24248295725441e-26,-0.556434971844804,0.177,0.104,1.04849659145088e-22,"9","AL357060.1"
"DNAAF2.7",5.504211465345e-26,-0.70194917366424,0.411,0.245,1.100842293069e-22,"9","DNAAF2"
"TRGV3.6",3.3897890015562e-25,-0.396469131979252,0.252,0.158,6.77957800311239e-22,"9","TRGV3"
"ARRDC2.5",4.10981043245939e-25,-0.745552940873588,0.268,0.162,8.21962086491878e-22,"9","ARRDC2"
"SPINK2.8",8.31708953951204e-25,-1.55562619135054,0.055,0.11,1.66341790790241e-21,"9","SPINK2"
"LSR.9",8.79342471382243e-25,-1.76993307254867,0.086,0.141,1.75868494276449e-21,"9","LSR"
"IL9R.2",8.86328027013648e-25,-0.336435509065665,0.126,0.071,1.7726560540273e-21,"9","IL9R"
"SCPEP1.1",1.30389825452056e-24,-0.631139783615738,0.128,0.072,2.60779650904113e-21,"9","SCPEP1"
"TSPYL2.9",2.97683973285207e-24,-1.44288531592825,0.276,0.302,5.95367946570414e-21,"9","TSPYL2"
"DZIP3.6",1.47647631340284e-23,-0.621164227834703,0.256,0.157,2.95295262680569e-20,"9","DZIP3"
"KLRC1.3",2.69381584416053e-23,-0.233745096089796,0.103,0.058,5.38763168832106e-20,"9","KLRC1"
"TBXAS1.2",4.81090720831276e-23,-0.382174588453746,0.112,0.063,9.62181441662552e-20,"9","TBXAS1"
"CHD7.4",9.15630606565462e-23,-0.587630141341122,0.168,0.101,1.83126121313092e-19,"9","CHD7"
"YES1.8",1.49833625058013e-22,-0.580325860637355,0.219,0.136,2.99667250116025e-19,"9","YES1"
"WHRN.1",1.52437314340333e-22,-0.329043389042027,0.119,0.068,3.04874628680666e-19,"9","WHRN"
"TIMP1.7",1.69990951512656e-22,-1.12935936202242,0.263,0.298,3.39981903025311e-19,"9","TIMP1"
"TOX.8",5.98519121602582e-22,-0.522139897335649,0.318,0.204,1.19703824320516e-18,"9","TOX"
"MYADM.8",2.80929809021515e-21,-0.852621886758386,0.705,0.573,5.61859618043031e-18,"9","MYADM"
"RNF130.7",2.90818035807837e-21,-1.84417257835929,0.06,0.108,5.81636071615675e-18,"9","RNF130"
"RHOC.7",3.39981736249775e-21,-0.912193585516802,0.395,0.389,6.7996347249955e-18,"9","RHOC"
"BIRC3.8",9.54667508507791e-21,-0.370160681151983,0.527,0.338,1.90933501701558e-17,"9","BIRC3"
"ARL4D",3.51649642462039e-20,-0.804962831400188,0.112,0.065,7.03299284924077e-17,"9","ARL4D"
"LEF1.9",4.55487705960455e-20,-0.578636864869778,0.285,0.186,9.1097541192091e-17,"9","LEF1"
"TP53INP1.8",6.99967693405195e-20,-0.628465966552384,0.174,0.108,1.39993538681039e-16,"9","TP53INP1"
"TIAM1.3",1.77132749350838e-19,-0.757591722826062,0.114,0.067,3.54265498701675e-16,"9","TIAM1"
"CD79B.9",2.17417649348848e-19,-0.449871453429497,0.168,0.105,4.34835298697697e-16,"9","CD79B"
"CD300A.7",3.59169496299913e-19,-0.583075293382296,0.237,0.151,7.18338992599827e-16,"9","CD300A"
"IER2.8",4.38449639289705e-19,-0.705427804518916,0.874,0.698,8.76899278579411e-16,"9","IER2"
"HAGHL.5",7.5589986561318e-19,-0.427820951310363,0.149,0.093,1.51179973122636e-15,"9","HAGHL"
"MAP3K8.8",9.2766978351569e-19,-0.379922357513659,0.622,0.407,1.85533956703138e-15,"9","MAP3K8"
"NFKBIZ.7",1.73645215193835e-18,-0.232034082662859,0.704,0.481,3.4729043038767e-15,"9","NFKBIZ"
"GPR35.3",2.2751370756024e-18,-0.541228566955632,0.128,0.078,4.5502741512048e-15,"9","GPR35"
"GPR15.7",2.54172802839764e-18,-1.25458939778563,0.256,0.282,5.08345605679528e-15,"9","GPR15"
"SH3TC1.3",4.81729645556059e-18,-0.593393468549315,0.126,0.077,9.63459291112119e-15,"9","SH3TC1"
"SLAMF1.8",8.4979678693482e-18,-0.242462345049098,0.594,0.392,1.69959357386964e-14,"9","SLAMF1"
"CCR6.9",8.69215904996735e-18,-1.22847648986952,0.184,0.227,1.73843180999347e-14,"9","CCR6"
"LTA.8",9.24259654669269e-18,-0.405792885302242,0.186,0.121,1.84851930933854e-14,"9","LTA"
"TNFSF14.6",1.084936451332e-17,-0.451932713121542,0.351,0.229,2.169872902664e-14,"9","TNFSF14"
"HIC1.8",1.32168091352539e-17,-0.65166567623636,0.225,0.145,2.64336182705078e-14,"9","HIC1"
"POU2F2.7",3.01026999269268e-17,-0.639998693175314,0.261,0.17,6.02053998538535e-14,"9","POU2F2"
"BCAS2.6",5.39350296280329e-17,-0.29473573315692,0.744,0.454,1.07870059256066e-13,"9","BCAS2"
"NORAD.4",6.44189873844024e-17,-0.663511946926515,0.365,0.234,1.28837974768805e-13,"9","NORAD"
"LGALS3BP.9",6.94086419750011e-17,-0.51183165855278,0.205,0.134,1.38817283950002e-13,"9","LGALS3BP"
"SYTL3.7",8.28368085049245e-17,-0.804136442761812,0.593,0.492,1.65673617009849e-13,"9","SYTL3"
"EGR1.9",8.86282055638164e-17,-2.0355631927959,0.274,0.292,1.77256411127633e-13,"9","EGR1"
"RIN3.7",4.15942198482618e-16,-0.596913357768918,0.299,0.196,8.31884396965237e-13,"9","RIN3"
"NFKBIA.9",4.1872300276666e-16,-0.160241505645924,0.853,0.684,8.37446005533321e-13,"9","NFKBIA"
"DPP4.9",1.06970260011934e-15,-0.753991163636682,0.199,0.129,2.13940520023868e-12,"9","DPP4"
"CD4.9",1.82080936960722e-15,-0.851537937283525,0.311,0.328,3.64161873921444e-12,"9","CD4"
"CD55.6",3.9152689051332e-15,-0.364721896400285,0.496,0.334,7.83053781026639e-12,"9","CD55"
"SERINC5.5",4.65843743008035e-15,-0.720089794552046,0.293,0.192,9.31687486016071e-12,"9","SERINC5"
