,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ZNHIT3,1.55278717824814e-30,0.208869347,0.25,0.223,3.47187685184502e-26,0,ZNHIT3
TTC39C,1.81495760491644e-30,-0.343235668,0.352,0.378,4.05806370883267e-26,0,TTC39C
DCTPP1,2.0921331710794e-30,-0.316717843,0.127,0.155,4.67780055721643e-26,0,DCTPP1
OVCA2,2.79820556268514e-30,0.262918671,0.216,0.191,6.2565078176077e-26,0,OVCA2
TOP1,3.08935331664336e-30,0.136244294,0.331,0.301,6.90748508068289e-26,0,TOP1
ECH1,3.1696454906257e-30,0.142114666,0.402,0.374,7.08701035249e-26,0,ECH1
SEC14L1,3.84245234259658e-30,-0.36010349,0.118,0.144,8.59133919281169e-26,0,SEC14L1
LMAN2,3.86448447378323e-30,0.114011273,0.458,0.427,8.64060083493192e-26,0,LMAN2
RPS6KA5,4.55389389253789e-30,-0.330088303,0.124,0.15,1.01820513543255e-25,0,RPS6KA5
NDUFS2,5.93328791128793e-30,0.172625169,0.284,0.256,1.32662384408487e-25,0,NDUFS2
WBP2,6.32673081155855e-30,0.164223863,0.331,0.303,1.41459374215638e-25,0,WBP2
ZNF800,7.45593887964816e-30,0.141324536,0.296,0.267,1.66707337410053e-25,0,ZNF800
STAT4,8.97793314264852e-30,0.102709416,0.356,0.324,2.00737607136478e-25,0,STAT4
SCAMP2,1.06979794627358e-29,0.13881258,0.389,0.361,2.3919612280731e-25,0,SCAMP2
RALGDS,1.47365313983823e-29,0.1995492,0.189,0.164,3.2949410553643e-25,0,RALGDS
PEX16,1.57740181054187e-29,0.205692802,0.212,0.186,3.52691270819056e-25,0,PEX16
NRBP1,1.6301146971328e-29,0.153967272,0.328,0.3,3.64477345131922e-25,0,NRBP1
SAE1,1.71014996788404e-29,-0.290989548,0.153,0.181,3.82372431319192e-25,0,SAE1
PDLIM7,1.75835783732203e-29,-0.385031803,0.081,0.104,3.93151228846832e-25,0,PDLIM7
SUPT3H,1.77565826144608e-29,0.229328202,0.178,0.153,3.97019430676728e-25,0,SUPT3H
ATP2A3,1.90412030140968e-29,0.125390935,0.281,0.252,4.2574225819219e-25,0,ATP2A3
GSTM4,1.91096650529439e-29,0.298438742,0.114,0.093,4.27273000918772e-25,0,GSTM4
NDUFS3,2.24965477026849e-29,0.180059248,0.269,0.242,5.03000310084331e-25,0,NDUFS3
RDH14,2.38652055369012e-29,0.249274182,0.148,0.125,5.33602130599573e-25,0,RDH14
SDHB,2.42608437345274e-29,0.186194324,0.257,0.231,5.42448205060298e-25,0,SDHB
UQCRC2,2.64620404598319e-29,0.105137375,0.376,0.346,5.91664762641381e-25,0,UQCRC2
DDIT4,2.84440331034928e-29,-0.307383631,0.472,0.492,6.35980136160997e-25,0,DDIT4
HSH2D,3.13634029954384e-29,0.219756369,0.153,0.13,7.01254327575007e-25,0,HSH2D
ATP6AP1,3.92260023387732e-29,0.19444823,0.273,0.246,8.77054186292631e-25,0,ATP6AP1
MRFAP1L1,3.99903785290262e-29,0.148836262,0.318,0.29,8.94144873530497e-25,0,MRFAP1L1
ARL6IP6,4.95592764000106e-29,0.211915694,0.252,0.226,1.10809586102784e-24,0,ARL6IP6
IFRD2,8.0065305920055e-29,-0.304675092,0.084,0.106,1.79018017506651e-24,0,IFRD2
PLIN3,8.25368500035258e-29,-0.308825436,0.089,0.111,1.84544142922883e-24,0,PLIN3
TBC1D1,1.14118565198844e-28,0.217332075,0.193,0.168,2.55157699928095e-24,0,TBC1D1
PCBD1,1.30193087220746e-28,0.221889953,0.172,0.148,2.91098723716865e-24,0,PCBD1
CABIN1,1.32010849911465e-28,0.181059371,0.209,0.183,2.95163059317046e-24,0,CABIN1
CAPZA2,1.40241696375008e-28,0.136246457,0.325,0.297,3.13566408924881e-24,0,CAPZA2
DR1,1.46154496125502e-28,0.159474463,0.296,0.27,3.26786837887011e-24,0,DR1
ITCH,1.54161515475876e-28,0.215034966,0.15,0.127,3.44689732452511e-24,0,ITCH
FAM104B,1.61574842572616e-28,0.429024864,0.102,0.083,3.61265190508111e-24,0,FAM104B
ACP1,1.83800448190317e-28,0.127982256,0.366,0.336,4.10959422108729e-24,0,ACP1
TRMT1,1.87995474988855e-28,-0.336093522,0.125,0.151,4.20339082527581e-24,0,TRMT1
PIK3CD,1.90984351062624e-28,0.130940085,0.271,0.243,4.2702191054092e-24,0,PIK3CD
NMI,1.98646160227067e-28,0.214274856,0.223,0.198,4.441529496517e-24,0,NMI
TSEN15,2.033480486623e-28,0.239385744,0.226,0.201,4.54665902004036e-24,0,TSEN15
UNC119,2.80050714201819e-28,-0.323081543,0.127,0.153,6.26165391883848e-24,0,UNC119
UCKL1,3.50231205947915e-28,0.307576791,0.146,0.124,7.83081953378944e-24,0,UCKL1
CCDC28A,3.54132537973138e-28,0.197920886,0.202,0.177,7.91804941654139e-24,0,CCDC28A
BLOC1S1,3.6088500428134e-28,0.126921989,0.309,0.28,8.06902781072648e-24,0,BLOC1S1
CSNK2B,4.3665510173303e-28,0.162290499,0.393,0.366,9.76317141964882e-24,0,CSNK2B
TMEM43,4.69470274728942e-28,0.183967028,0.199,0.173,1.04968858726644e-23,0,TMEM43
PPP5C,6.25152025655303e-28,0.184329557,0.206,0.181,1.39777741416269e-23,0,PPP5C
SNRPN,6.51395127740277e-28,0.134164126,0.382,0.353,1.45645436611448e-23,0,SNRPN
SRPK2,7.79349761068275e-28,0.154238508,0.249,0.222,1.74254813077255e-23,0,SRPK2
STMP1,8.47005958441232e-28,0.110782217,0.38,0.352,1.89382062247875e-23,0,STMP1
CCDC115,8.86434222771401e-28,0.179106648,0.26,0.234,1.98197827869458e-23,0,CCDC115
PUF60,8.87317576788064e-28,0.121675062,0.383,0.354,1.98395336994043e-23,0,PUF60
YIF1A,9.57829309565256e-28,0.233657185,0.234,0.209,2.14161055325696e-23,0,YIF1A
ILF3-DT,1.3095386181728e-27,-0.335414932,0.124,0.15,2.92799739637255e-23,0,ILF3-DT
TADA3,1.59695184137124e-27,0.121022418,0.338,0.309,3.57062462212196e-23,0,TADA3
UTRN,1.69421984348756e-27,0.112277181,0.28,0.252,3.78810614805385e-23,0,UTRN
GTF2A2,2.10680988559081e-27,0.110448001,0.396,0.367,4.71061622319248e-23,0,GTF2A2
MIF4GD,2.37922629102258e-27,0.18371896,0.235,0.21,5.31971206409739e-23,0,MIF4GD
MIB2,2.46005943162988e-27,0.286325811,0.157,0.135,5.50044688318125e-23,0,MIB2
ETFA,2.7311704557557e-27,0.173841705,0.287,0.262,6.10662402202416e-23,0,ETFA
DYNLT1,2.90390486150859e-27,0.116196323,0.391,0.364,6.49284087984706e-23,0,DYNLT1
ST6GALNAC4,3.03507650147281e-27,0.308398129,0.122,0.101,6.78612754964306e-23,0,ST6GALNAC4
SPATA13,3.17172277973161e-27,0.214139993,0.18,0.156,7.09165496320191e-23,0,SPATA13
TSG101,3.53821112338925e-27,0.220504148,0.221,0.196,7.91108625078603e-23,0,TSG101
RFTN1,3.76321720000566e-27,0.193838013,0.196,0.171,8.41417733749265e-23,0,RFTN1
MGST3,3.95456465045278e-27,0.146656633,0.363,0.338,8.84201110194738e-23,0,MGST3
IRF7,4.25011213190915e-27,0.163388248,0.247,0.22,9.50282571573567e-23,0,IRF7
SLC25A38,4.75267203437311e-27,0.219532267,0.216,0.192,1.06264994016548e-22,0,SLC25A38
NDUFB5,5.203284195772e-27,0.140579893,0.333,0.308,1.16340231333266e-22,0,NDUFB5
EHD1,5.36082597287791e-27,0.165246906,0.234,0.209,1.19862707927577e-22,0,EHD1
COMMD7,6.56557880236692e-27,0.227642632,0.192,0.168,1.46799776442122e-22,0,COMMD7
KIAA1191,8.67237690437521e-27,0.259398141,0.154,0.132,1.93905675204925e-22,0,KIAA1191
KDM5A,8.70387499605123e-27,0.104370852,0.289,0.262,1.94609941036709e-22,0,KDM5A
DECR1,8.85646269097147e-27,0.163176107,0.274,0.249,1.98021649307431e-22,0,DECR1
RARA,9.10044667555123e-27,-0.328532848,0.098,0.12,2.0347688721865e-22,0,RARA
ARRDC2,9.35105388589608e-27,-0.398939402,0.092,0.114,2.09080213834751e-22,0,ARRDC2
SAT2,1.08824757797872e-26,0.151907855,0.237,0.21,2.43321275960263e-22,0,SAT2
STUB1,1.39308972864542e-26,0.101255513,0.402,0.374,3.11480932427829e-22,0,STUB1
GTF2E2,1.55228779450353e-26,0.21158649,0.221,0.198,3.47076027973044e-22,0,GTF2E2
DHX36,1.70664898670549e-26,0.119350536,0.323,0.295,3.81589646937482e-22,0,DHX36
VAMP2,1.77063988987298e-26,0.160311494,0.321,0.294,3.958973729767e-22,0,VAMP2
XRN1,2.00267764717348e-26,0.13634925,0.251,0.225,4.47778695131519e-22,0,XRN1
MBOAT7,2.37584066121766e-26,-0.370321873,0.087,0.108,5.31214213441657e-22,0,MBOAT7
PARP15,2.81573557674147e-26,0.172415103,0.14,0.118,6.29570317603625e-22,0,PARP15
DGCR6L,3.25069733478762e-26,0.116254641,0.327,0.3,7.26823417085164e-22,0,DGCR6L
PLEKHA1,3.41145672039811e-26,-0.378961582,0.09,0.111,7.62767608113813e-22,0,PLEKHA1
RFX5,3.73399885747786e-26,0.276383487,0.156,0.134,8.34884804543474e-22,0,RFX5
PIK3R5,3.78056689543851e-26,0.256623304,0.139,0.118,8.45296952151098e-22,0,PIK3R5
DTX2,3.80868509023212e-26,0.233503816,0.137,0.116,8.51583899325e-22,0,DTX2
AC243960.1,4.06438994757211e-26,-0.238424763,0.304,0.336,9.08756948377648e-22,0,AC243960.1
TOR1A,4.09491427199386e-26,0.228045789,0.2,0.177,9.15581882075108e-22,0,TOR1A
IPO5,4.29773626842222e-26,-0.295572506,0.104,0.128,9.60930852256523e-22,0,IPO5
CCT7,4.85235585748915e-26,0.121481022,0.4,0.373,1.084938246176e-21,0,CCT7
GNAI3,4.89881197482378e-26,0.175092309,0.275,0.249,1.09532536945085e-21,0,GNAI3
INPP5K,5.63442978497074e-26,0.234076022,0.179,0.156,1.25980215562161e-21,0,INPP5K
NUDT16L1,6.25758976224135e-26,0.205493019,0.232,0.208,1.39913449493954e-21,0,NUDT16L1
RSBN1L,6.85556836506726e-26,0.107303976,0.32,0.292,1.53283653074539e-21,0,RSBN1L
MID1IP1,7.9457844887694e-26,-0.290854249,0.11,0.133,1.77659795384395e-21,0,MID1IP1
ELOVL1,8.19654723522759e-26,0.216084816,0.256,0.233,1.83266599632454e-21,0,ELOVL1
NBDY,8.71902259154602e-26,0.146648094,0.258,0.232,1.94948626124377e-21,0,NBDY
ELK1,9.13919620717859e-26,-0.295689239,0.083,0.104,2.04343287996306e-21,0,ELK1
RAB14,1.08737247981582e-25,0.145361124,0.326,0.301,2.4312561276202e-21,0,RAB14
IP6K2,1.3058081122285e-25,0.198617149,0.192,0.169,2.91965635813171e-21,0,IP6K2
CIR1,1.30694355902116e-25,0.199698683,0.228,0.203,2.92219510361542e-21,0,CIR1
MLX,1.3562165810833e-25,0.195491471,0.259,0.235,3.03236465364415e-21,0,MLX
CD69,1.36904810958069e-25,-0.103317254,0.745,0.68,3.06105466821147e-21,0,CD69
SLC16A3,1.41973513030498e-25,-0.409938802,0.12,0.143,3.1743857778489e-21,0,SLC16A3
C1QBP,1.55006022530403e-25,-0.21926808,0.353,0.384,3.46577965775728e-21,0,C1QBP
FUT8,1.56917222287007e-25,0.253204189,0.129,0.108,3.50851217311518e-21,0,FUT8
THYN1,1.67975307644882e-25,0.163216049,0.288,0.263,3.75575990363192e-21,0,THYN1
SDF2,1.78786954338662e-25,0.176137644,0.255,0.23,3.99749751205815e-21,0,SDF2
SRSF1,1.91666617810149e-25,-0.248250944,0.233,0.264,4.28547390761713e-21,0,SRSF1
STX8,1.93985889531011e-25,0.206544404,0.199,0.176,4.33733050402387e-21,0,STX8
TMEM230,2.03557705554351e-25,0.103206862,0.458,0.429,4.55134673848972e-21,0,TMEM230
AHCY,2.10509439030233e-25,-0.301545374,0.095,0.117,4.70678054727698e-21,0,AHCY
AC010642.2,2.1298270285246e-25,0.26113184,0.127,0.107,4.76208025307816e-21,0,AC010642.2
HIVEP2,2.26876994239983e-25,-0.410262359,0.104,0.126,5.07274271421179e-21,0,HIVEP2
IER5,2.4087645833536e-25,-0.348970025,0.087,0.108,5.38575673192031e-21,0,IER5
GTF2I,2.51006894619603e-25,0.127219039,0.253,0.228,5.61226315679971e-21,0,GTF2I
SLU7,2.97943040953668e-25,0.162497658,0.211,0.187,6.66170845268307e-21,0,SLU7
IL12RB1,3.08971789789509e-25,0.147934272,0.219,0.193,6.90830024790363e-21,0,IL12RB1
ABT1,3.28858390894486e-25,0.173418861,0.282,0.258,7.35294476200982e-21,0,ABT1
TXNL4A,3.33463844001957e-25,0.174371283,0.293,0.268,7.45591808803976e-21,0,TXNL4A
INPP4A,3.80229653270229e-25,0.127341828,0.247,0.221,8.50155481746905e-21,0,INPP4A
GCLM,4.26274197781226e-25,0.326546348,0.128,0.109,9.53106478819043e-21,0,GCLM
ING5,4.45698034710374e-25,-0.295479697,0.095,0.116,9.96536235808925e-21,0,ING5
POLG,5.54709774247723e-25,0.172864043,0.165,0.143,1.24027558424048e-20,0,POLG
PLCG2,5.62413229098084e-25,-0.137036869,0.101,0.082,1.25749973894041e-20,0,PLCG2
CTDSP1,5.7536765774313e-25,0.156755129,0.327,0.301,1.28646454594787e-20,0,CTDSP1
PTP4A1,6.3202015388203e-25,-0.283387134,0.198,0.225,1.41313386206483e-20,0,PTP4A1
CHMP1A,9.63726843129737e-25,0.230855525,0.197,0.175,2.15479684855378e-20,0,CHMP1A
S100A11,9.65334570498445e-25,-0.172743842,0.656,0.655,2.15839156617747e-20,0,S100A11
S1PR4,1.04908511765787e-24,0.218583838,0.242,0.219,2.34564941457124e-20,0,S1PR4
CAPN1,1.07781360818762e-24,0.185624365,0.236,0.212,2.40988344654669e-20,0,CAPN1
FARSB,1.17310599099629e-24,-0.233541853,0.087,0.108,2.6229476852686e-20,0,FARSB
MRPL33,1.19565501141217e-24,0.109028032,0.379,0.354,2.67336504001647e-20,0,MRPL33
ORAI1,1.51941202057182e-24,0.232185001,0.227,0.204,3.39725333679654e-20,0,ORAI1
PLIN2,1.5514464805867e-24,-0.274904832,0.155,0.181,3.46887918594381e-20,0,PLIN2
BAZ1A,1.78219558371615e-24,0.110409424,0.329,0.303,3.98481110563095e-20,0,BAZ1A
NPC2,2.07454976524806e-24,-0.245805973,0.195,0.224,4.63848582011813e-20,0,NPC2
IK,2.12758082966291e-24,0.11897892,0.367,0.342,4.75705797704329e-20,0,IK
ZNF394,2.20113170722806e-24,0.217601539,0.202,0.18,4.92151038419122e-20,0,ZNF394
ELL,2.49175857569963e-24,0.246583174,0.147,0.126,5.57132299940681e-20,0,ELL
FBXO44,2.90392233858054e-24,0.189846572,0.156,0.134,6.49287995683223e-20,0,FBXO44
GSTO1,3.23058057299562e-24,0.118718045,0.3,0.274,7.22325510316091e-20,0,GSTO1
HIST1H1D,3.32061256677655e-24,-0.515725039,0.115,0.136,7.42455763805568e-20,0,HIST1H1D
RCC1,4.04576883677173e-24,-0.287770993,0.121,0.145,9.04593454213791e-20,0,RCC1
PLCG1,4.07833366615609e-24,0.165110783,0.215,0.192,9.1187462441584e-20,0,PLCG1
SOD2,4.11045398390393e-24,-0.242407347,0.163,0.19,9.19056406261079e-20,0,SOD2
IL18RAP,4.58483731086724e-24,-0.381566928,0.096,0.117,1.02512377433681e-19,0,IL18RAP
CDIP1,4.7896715201505e-24,-0.262935459,0.162,0.188,1.07092265519045e-19,0,CDIP1
SLC25A20,4.91121828208941e-24,0.278624029,0.142,0.122,1.09809929569237e-19,0,SLC25A20
PSMA3,5.0737745281488e-24,0.113305208,0.338,0.311,1.13444524674879e-19,0,PSMA3
PPP6C,5.09670781129747e-24,0.158830209,0.302,0.279,1.139572899528e-19,0,PPP6C
SRP19,5.56630611976922e-24,0.167807162,0.293,0.268,1.2445703853192e-19,0,SRP19
LINC00649,6.08178333398662e-24,0.161404288,0.155,0.133,1.35982593564607e-19,0,LINC00649
CMTM6,7.87718564471065e-24,-0.28116229,0.335,0.363,1.76125993830085e-19,0,CMTM6
PKN1,9.70693411662213e-24,0.119485226,0.24,0.215,2.17037339913554e-19,0,PKN1
HSP90AB1,9.88201936529067e-24,-0.158014541,0.726,0.718,2.20952070988534e-19,0,HSP90AB1
BRMS1,1.08809387919707e-23,0.184284482,0.228,0.205,2.43286910449674e-19,0,BRMS1
RGS14,1.18667379913626e-23,0.109296427,0.354,0.328,2.65328394748877e-19,0,RGS14
PSMD9,1.33220518258899e-23,0.179568145,0.261,0.238,2.97867756775072e-19,0,PSMD9
LSM5,1.39232075283563e-23,-0.240437939,0.325,0.353,3.11308997126518e-19,0,LSM5
TMEM106C,1.44971651483026e-23,-0.365404622,0.138,0.161,3.24142115550898e-19,0,TMEM106C
HNRNPAB,1.48336277414979e-23,-0.277823878,0.272,0.298,3.31665082672152e-19,0,HNRNPAB
OGFR,1.49439468656777e-23,0.164245795,0.273,0.249,3.34131707969688e-19,0,OGFR
IVNS1ABP,1.56388086068518e-23,-0.249702163,0.293,0.322,3.49668121640599e-19,0,IVNS1ABP
BTG2,1.57156824021883e-23,-0.284537401,0.563,0.572,3.51386942830527e-19,0,BTG2
ACTL6A,1.95742768613626e-23,-0.235925751,0.112,0.136,4.37661256343206e-19,0,ACTL6A
ADCY7,2.05618843130024e-23,0.210137159,0.114,0.095,4.5974317135442e-19,0,ADCY7
BLOC1S2,2.16140520773572e-23,0.172418763,0.262,0.239,4.8326859039763e-19,0,BLOC1S2
NORAD,2.21131291214401e-23,-0.287520885,0.168,0.194,4.9442745402628e-19,0,NORAD
NUP62,2.37443408941152e-23,-0.231632206,0.12,0.143,5.30899718051521e-19,0,NUP62
LAMP1,2.42766559223966e-23,0.1085441,0.406,0.38,5.42801749768866e-19,0,LAMP1
UXS1,2.45578373225079e-23,-0.228399544,0.124,0.148,5.49088684693954e-19,0,UXS1
JOSD2,2.83504163562696e-23,0.161339946,0.218,0.195,6.33886959309831e-19,0,JOSD2
SLC25A11,2.8509959503765e-23,0.152814171,0.255,0.231,6.37454184544682e-19,0,SLC25A11
VPS4B,3.41294435232621e-23,0.154124086,0.248,0.224,7.63100227736616e-19,0,VPS4B
HELZ,3.99987278527256e-23,0.106964703,0.263,0.239,8.94331556059091e-19,0,HELZ
ZGPAT,4.01434895351579e-23,0.214140797,0.189,0.168,8.97568282516595e-19,0,ZGPAT
COA5,4.25914495859621e-23,0.189609924,0.195,0.173,9.52302221292526e-19,0,COA5
GID8,4.48337070416824e-23,0.157966903,0.273,0.25,1.00243685574498e-18,0,GID8
ANKRD11,5.68943677668357e-23,0.106105882,0.303,0.279,1.27210116889868e-18,0,ANKRD11
AD000671.2,6.62962855447481e-23,-0.30775228,0.087,0.106,1.48231864849502e-18,0,AD000671.2
SKA2,6.76778486287545e-23,0.120853062,0.218,0.193,1.51320901749032e-18,0,SKA2
GMPPB,6.8857849023841e-23,-0.248812714,0.082,0.102,1.53959264632406e-18,0,GMPPB
ZRSR2,8.25751948130076e-23,0.200576292,0.148,0.127,1.84629878082404e-18,0,ZRSR2
RUNX2,8.60780738964003e-23,-0.350607835,0.084,0.104,1.92461965424961e-18,0,RUNX2
DCAF5,1.02549431160987e-22,0.171119628,0.195,0.173,2.29290273132851e-18,0,DCAF5
POLR2J,1.03188123460229e-22,0.154504402,0.326,0.302,2.30718325244727e-18,0,POLR2J
MDFIC,1.19610233812827e-22,-0.220581531,0.17,0.197,2.674365217821e-18,0,MDFIC
TRAT1,1.38216939174689e-22,-0.186058751,0.308,0.338,3.09039254300688e-18,0,TRAT1
STT3B,1.54647217209662e-22,-0.240497739,0.21,0.238,3.45775712959083e-18,0,STT3B
PER1,1.67012750873159e-22,-0.345072273,0.11,0.13,3.73423809677295e-18,0,PER1
VSIR,1.9985297084888e-22,-0.264613867,0.294,0.321,4.46851257521012e-18,0,VSIR
CHFR,2.34833455016918e-22,0.212579109,0.143,0.123,5.25064122072327e-18,0,CHFR
SLC20A1,2.39900141735897e-22,0.201292745,0.183,0.162,5.36392726907292e-18,0,SLC20A1
FOSB,2.51582286646991e-22,-0.388943728,0.492,0.503,5.62512834714008e-18,0,FOSB
BID,2.52480828146929e-22,0.228029181,0.156,0.136,5.64521883653718e-18,0,BID
MFSD6,2.83736425659194e-22,0.267536902,0.109,0.091,6.34406274131392e-18,0,MFSD6
PTPRE,3.42082924185527e-22,0.186259684,0.152,0.131,7.64863210186419e-18,0,PTPRE
URM1,4.82675937234544e-22,0.147385584,0.263,0.241,1.07921512806272e-17,0,URM1
UHMK1,4.88356511311306e-22,0.116240693,0.27,0.246,1.09191632364095e-17,0,UHMK1
YIPF3,5.2164592748317e-22,0.160115073,0.257,0.234,1.16634812925962e-17,0,YIPF3
PHF23,5.33660258353423e-22,0.244739898,0.131,0.112,1.19321097165242e-17,0,PHF23
SAMD9,5.47547384876191e-22,0.123676316,0.226,0.203,1.22426119784467e-17,0,SAMD9
HADH,5.94833432107056e-22,-0.25672528,0.102,0.123,1.32998807084817e-17,0,HADH
EPS15,6.48936953025883e-22,0.147259997,0.281,0.258,1.45095813327057e-17,0,EPS15
RIN3,6.6840189031628e-22,-0.415900081,0.146,0.168,1.49447978655817e-17,0,RIN3
ATG4D,7.41696737125546e-22,0.220156869,0.134,0.115,1.65835973453901e-17,0,ATG4D
P2RX4,7.62642705304341e-22,-0.331684912,0.099,0.119,1.70519282478998e-17,0,P2RX4
SURF2,9.53841459565423e-22,0.185760287,0.204,0.183,2.13269411944233e-17,0,SURF2
CREBL2,9.95009876398323e-22,-0.317957029,0.098,0.118,2.22474258263901e-17,0,CREBL2
GPR132,1.15130850818112e-21,0.287844308,0.108,0.091,2.57421069344218e-17,0,GPR132
RAB35,1.155059058125e-21,0.278477165,0.158,0.139,2.5825965480617e-17,0,RAB35
TOX4,1.21585528896787e-21,0.120791495,0.26,0.236,2.71853084060326e-17,0,TOX4
VAV1,1.24831404231578e-21,0.2054235,0.162,0.142,2.79110536721385e-17,0,VAV1
EAPP,1.26411915177176e-21,0.115118814,0.269,0.245,2.82644401144647e-17,0,EAPP
APOL2,1.40419582459494e-21,0.288200126,0.11,0.093,3.13964144421182e-17,0,APOL2
TUBA1C,1.48345321913971e-21,-0.373135158,0.193,0.217,3.31685305267448e-17,0,TUBA1C
LMAN1,1.53918424197141e-21,0.131328762,0.293,0.269,3.44146204662388e-17,0,LMAN1
UNC13D,1.55367909973885e-21,0.146389144,0.198,0.177,3.4738710991061e-17,0,UNC13D
QTRT1,1.57211501809042e-21,-0.275317552,0.127,0.149,3.51509196894838e-17,0,QTRT1
UBE2G1,1.82029923254774e-21,0.165806482,0.25,0.229,4.07000705405348e-17,0,UBE2G1
SBF1,1.83289238305733e-21,0.208806215,0.119,0.101,4.09816407927788e-17,0,SBF1
ZMAT2,1.89894251350556e-21,0.157181797,0.296,0.274,4.24584556594708e-17,0,ZMAT2
GPS1,1.9776688644341e-21,0.155281426,0.243,0.222,4.4218698139882e-17,0,GPS1
ALDH9A1,2.01801032137622e-21,0.177100887,0.249,0.228,4.51206927756508e-17,0,ALDH9A1
TRIM44,2.1015381514828e-21,-0.318658,0.126,0.147,4.69882915290039e-17,0,TRIM44
DPF2,2.11383826537602e-21,0.169234277,0.198,0.177,4.72633097755424e-17,0,DPF2
BECN1,2.30302621988101e-21,0.150336142,0.261,0.24,5.14933632503195e-17,0,BECN1
UBE2V2,2.37663909145915e-21,0.171817956,0.259,0.237,5.3139273445935e-17,0,UBE2V2
AGPAT2,2.58384488640362e-21,0.220923289,0.155,0.136,5.77721878150985e-17,0,AGPAT2
MRPL43,2.83091772430219e-21,0.123271839,0.344,0.322,6.32964893976727e-17,0,MRPL43
NOP53,3.15834988808358e-21,-0.153603657,0.68,0.675,7.06175451476607e-17,0,NOP53
EXOSC5,3.20974726499342e-21,-0.238662243,0.099,0.119,7.17667390979879e-17,0,EXOSC5
TMEM273,3.37381811870389e-21,-0.159512339,0.088,0.107,7.54351993161002e-17,0,TMEM273
TP53I13,3.77904524203346e-21,-0.243829941,0.173,0.199,8.44956725666261e-17,0,TP53I13
BATF,4.37603483554741e-21,-0.211783547,0.342,0.305,9.78437628880046e-17,0,BATF
MCM6,4.63296550721462e-21,-0.307783104,0.086,0.105,1.03588475775812e-16,0,MCM6
RAB9A,5.23273834907468e-21,0.25708491,0.159,0.14,1.16998796746961e-16,0,RAB9A
VPS36,5.25796944667845e-21,0.126714818,0.276,0.254,1.17562938858283e-16,0,VPS36
NIP7,6.18032798289658e-21,0.267175356,0.168,0.149,1.38185953369585e-16,0,NIP7
MAT2A,7.50320223188506e-21,-0.18885219,0.254,0.283,1.67764098702718e-16,0,MAT2A
DNAJA2,8.00293340389707e-21,0.114783075,0.344,0.321,1.78937587977735e-16,0,DNAJA2
MOB3A,8.23137064756594e-21,0.123396541,0.253,0.231,1.84045216308927e-16,0,MOB3A
STX16,8.2841939977044e-21,-0.307655379,0.146,0.168,1.85226293594673e-16,0,STX16
ABTB1,8.88913911004704e-21,0.112349806,0.236,0.212,1.98752261361542e-16,0,ABTB1
MIA2,9.06921052745452e-21,0.157189217,0.201,0.18,2.02778478183356e-16,0,MIA2
DEDD2,9.27060993165826e-21,0.237364235,0.18,0.16,2.07281567461947e-16,0,DEDD2
LARP7,9.45637781741939e-21,0.157944095,0.215,0.194,2.1143515161968e-16,0,LARP7
UQCC3,9.75620322813991e-21,-0.23729174,0.101,0.121,2.1813894797798e-16,0,UQCC3
ERP44,1.27766532971552e-20,0.153387282,0.258,0.237,2.85673191071092e-16,0,ERP44
ACTR10,1.27923330406325e-20,0.186466111,0.205,0.185,2.86023774455503e-16,0,ACTR10
CBX1,1.2883085957672e-20,-0.18801378,0.095,0.116,2.88052918927588e-16,0,CBX1
GALNT2,1.3205105505176e-20,0.228455364,0.128,0.11,2.95252953990231e-16,0,GALNT2
GALNT6,1.32217193491995e-20,0.209496231,0.115,0.097,2.95624422928752e-16,0,GALNT6
PSMB4,1.35418824637447e-20,0.121245275,0.293,0.271,3.02782950006868e-16,0,PSMB4
FAM53C,1.35626490399908e-20,0.206862683,0.14,0.121,3.03247269885155e-16,0,FAM53C
SREK1IP1,1.36490407076407e-20,0.188173523,0.202,0.181,3.05178901182139e-16,0,SREK1IP1
STK25,1.44136569133258e-20,0.199847227,0.175,0.155,3.22274954925052e-16,0,STK25
SLC10A3,1.65803402107143e-20,0.223129556,0.186,0.166,3.7071982677136e-16,0,SLC10A3
ATG12,1.67318253437747e-20,0.160537607,0.265,0.244,3.74106882861459e-16,0,ATG12
TMEM140,1.69547554165929e-20,0.222444157,0.126,0.108,3.79091376359601e-16,0,TMEM140
ZCRB1,1.8077747602563e-20,0.153169298,0.217,0.196,4.04200358645706e-16,0,ZCRB1
ANKH,1.90334263605429e-20,-0.319398181,0.083,0.101,4.25568379995378e-16,0,ANKH
ARL2BP,2.26859253772471e-20,0.125946459,0.308,0.286,5.07234605509867e-16,0,ARL2BP
RETREG1,2.49300799867505e-20,-0.292523388,0.121,0.141,5.57411658423754e-16,0,RETREG1
RGS3,3.48517957368116e-20,0.169781365,0.173,0.153,7.79251300879371e-16,0,RGS3
ZFAND2B,3.6271513074543e-20,0.139846492,0.258,0.236,8.10994760833706e-16,0,ZFAND2B
OAS2,3.87488669453794e-20,0.203199805,0.174,0.155,8.66385916031738e-16,0,OAS2
LMNB1,4.45143635351193e-20,-0.378526065,0.113,0.133,9.95296654281731e-16,0,LMNB1
HAVCR2,4.65271501643633e-20,0.394569603,0.123,0.106,1.040300550525e-15,0,HAVCR2
FBL,4.85412278326437e-20,-0.189983922,0.344,0.371,1.08533331311008e-15,0,FBL
